

# azimuth[deg], altitude[deg], patchArea, vector.x, vector.y, vector.z, radiance[W/m2]
2.5, 2.5, 0.001210496427050808, 0.043577871, 0.998097349, 0.043619387, 0.1456663550916838
7.5, 2.5, 0.001210496427050808, 0.13040196, 0.990501226, 0.043619387, 0.14351244651013567
12.5, 2.5, 0.001210496427050808, 0.216233611, 0.97536679, 0.043619387, 0.14245471167598017
17.5, 2.5, 0.001210496427050808, 0.300419594, 0.952809224, 0.043619387, 0.14237534274679636
22.5, 2.5, 0.001210496427050808, 0.382319203, 0.923000204, 0.043619387, 0.14316013164488228
27.5, 2.5, 0.001210496427050808, 0.461309131, 0.886166595, 0.043619387, 0.14469468200504781
32.5, 2.5, 0.001210496427050808, 0.536788218, 0.842588724, 0.043619387, 0.14686208700259373
37.5, 2.5, 0.001210496427050808, 0.608182023, 0.792598244, 0.043619387, 0.149541909811948
42.5, 2.5, 0.001210496427050808, 0.674947195, 0.736575612, 0.043619387, 0.15261027473660668
47.5, 2.5, 0.001210496427050808, 0.736575612, 0.674947195, 0.043619387, 0.15594086869637655
52.5, 2.5, 0.001210496427050808, 0.792598244, 0.608182023, 0.043619387, 0.15940665519368752
57.5, 2.5, 0.001210496427050808, 0.842588724, 0.536788218, 0.043619387, 0.1628821108806663
62.5, 2.5, 0.001210496427050808, 0.886166595, 0.461309131, 0.043619387, 0.1662458057298998
67.5, 2.5, 0.001210496427050808, 0.923000204, 0.382319203, 0.043619387, 0.16938316031950995
72.5, 2.5, 0.001210496427050808, 0.952809224, 0.300419594, 0.043619387, 0.17218922737640385
77.5, 2.5, 0.001210496427050808, 0.97536679, 0.216233611, 0.043619387, 0.1745713593578604
82.5, 2.5, 0.001210496427050808, 0.990501226, 0.13040196, 0.043619387, 0.1764516395932471
87.5, 2.5, 0.001210496427050808, 0.998097349, 0.043577871, 0.043619387, 0.1777689716736097
92.5, 2.5, 0.001210496427050808, 0.998097349, -0.043577871, 0.043619387, 0.17848074083387552
97.5, 2.5, 0.001210496427050808, 0.990501226, -0.13040196, 0.043619387, 0.17856398215775482
102.5, 2.5, 0.001210496427050808, 0.97536679, -0.216233611, 0.043619387, 0.17801601256152164
107.5, 2.5, 0.001210496427050808, 0.952809224, -0.300419594, 0.043619387, 0.17685450472063635
112.5, 2.5, 0.001210496427050808, 0.923000204, -0.382319203, 0.043619387, 0.17511700047041853
117.5, 2.5, 0.001210496427050808, 0.886166595, -0.461309131, 0.043619387, 0.1728598802698985
122.5, 2.5, 0.001210496427050808, 0.842588724, -0.536788218, 0.043619387, 0.17015682603232601
127.5, 2.5, 0.001210496427050808, 0.792598244, -0.608182023, 0.043619387, 0.1670968367045351
132.5, 2.5, 0.001210496427050808, 0.736575612, -0.674947195, 0.043619387, 0.16378187748986603
137.5, 2.5, 0.001210496427050808, 0.674947195, -0.736575612, 0.043619387, 0.16032426321888263
142.5, 2.5, 0.001210496427050808, 0.608182023, -0.792598244, 0.043619387, 0.15684389399029744
147.5, 2.5, 0.001210496427050808, 0.536788218, -0.842588724, 0.043619387, 0.15346547728040424
152.5, 2.5, 0.001210496427050808, 0.461309131, -0.886166595, 0.043619387, 0.15031588562788
157.5, 2.5, 0.001210496427050808, 0.382319203, -0.923000204, 0.043619387, 0.14752181289922936
162.5, 2.5, 0.001210496427050808, 0.300419594, -0.952809224, 0.043619387, 0.14520790497210584
167.5, 2.5, 0.001210496427050808, 0.216233611, -0.97536679, 0.043619387, 0.1434955520641427
172.5, 2.5, 0.001210496427050808, 0.13040196, -0.990501226, 0.043619387, 0.14250253887832684
177.5, 2.5, 0.001210496427050808, 0.043577871, -0.998097349, 0.043619387, 0.1423437530115491
182.5, 2.5, 0.001210496427050808, -0.043577871, -0.998097349, 0.043619387, 0.14313314726391285
187.5, 2.5, 0.001210496427050808, -0.13040196, -0.990501226, 0.043619387, 0.14498712939268157
192.5, 2.5, 0.001210496427050808, -0.216233611, -0.97536679, 0.043619387, 0.14802949897705597
197.5, 2.5, 0.001210496427050808, -0.300419594, -0.952809224, 0.043619387, 0.15239794070432114
202.5, 2.5, 0.001210496427050808, -0.382319203, -0.923000204, 0.043619387, 0.15825187584103592
207.5, 2.5, 0.001210496427050808, -0.461309131, -0.886166595, 0.043619387, 0.16578110395647133
212.5, 2.5, 0.001210496427050808, -0.536788218, -0.842588724, 0.043619387, 0.17521403549580242
217.5, 2.5, 0.001210496427050808, -0.608182023, -0.792598244, 0.043619387, 0.18682327820761865
222.5, 2.5, 0.001210496427050808, -0.674947195, -0.736575612, 0.043619387, 0.20092470701675133
227.5, 2.5, 0.001210496427050808, -0.736575612, -0.674947195, 0.043619387, 0.21786371671920926
232.5, 2.5, 0.001210496427050808, -0.792598244, -0.608182023, 0.043619387, 0.23797904778572154
237.5, 2.5, 0.001210496427050808, -0.842588724, -0.536788218, 0.043619387, 0.2615307829243526
242.5, 2.5, 0.001210496427050808, -0.886166595, -0.461309131, 0.043619387, 0.2885765323102186
247.5, 2.5, 0.001210496427050808, -0.923000204, -0.382319203, 0.043619387, 0.31878301352994315
252.5, 2.5, 0.001210496427050808, -0.952809224, -0.300419594, 0.043619387, 0.3511786230791541
257.5, 2.5, 0.001210496427050808, -0.97536679, -0.216233611, 0.043619387, 0.38390022256778944
262.5, 2.5, 0.001210496427050808, -0.990501226, -0.13040196, 0.043619387, 0.414071355622725
267.5, 2.5, 0.001210496427050808, -0.998097349, -0.043577871, 0.043619387, 0.43803376888089735
272.5, 2.5, 0.001210496427050808, -0.998097349, 0.043577871, 0.043619387, 0.4521166887092008
277.5, 2.5, 0.001210496427050808, -0.990501226, 0.13040196, 0.043619387, 0.45382063641212556
282.5, 2.5, 0.001210496427050808, -0.97536679, 0.216233611, 0.043619387, 0.4428252346737615
287.5, 2.5, 0.001210496427050808, -0.952809224, 0.300419594, 0.043619387, 0.42112929294450985
292.5, 2.5, 0.001210496427050808, -0.923000204, 0.382319203, 0.043619387, 0.3922169575466184
297.5, 2.5, 0.001210496427050808, -0.886166595, 0.461309131, 0.043619387, 0.3598471744218902
302.5, 2.5, 0.001210496427050808, -0.842588724, 0.536788218, 0.043619387, 0.32714429524731714
307.5, 2.5, 0.001210496427050808, -0.792598244, 0.608182023, 0.043619387, 0.29623603744798266
312.5, 2.5, 0.001210496427050808, -0.736575612, 0.674947195, 0.043619387, 0.2683059321261949
317.5, 2.5, 0.001210496427050808, -0.674947195, 0.736575612, 0.043619387, 0.2438293433831025
322.5, 2.5, 0.001210496427050808, -0.608182023, 0.792598244, 0.043619387, 0.22283039598842327
327.5, 2.5, 0.001210496427050808, -0.536788218, 0.842588724, 0.043619387, 0.20508775230289353
332.5, 2.5, 0.001210496427050808, -0.461309131, 0.886166595, 0.043619387, 0.19027454806800015
337.5, 2.5, 0.001210496427050808, -0.382319203, 0.923000204, 0.043619387, 0.17804243910599105
342.5, 2.5, 0.001210496427050808, -0.300419594, 0.952809224, 0.043619387, 0.16806574525086546
347.5, 2.5, 0.001210496427050808, -0.216233611, 0.97536679, 0.043619387, 0.16006000847470447
352.5, 2.5, 0.001210496427050808, -0.13040196, 0.990501226, 0.043619387, 0.1537855616418313
357.5, 2.5, 0.001210496427050808, -0.043577871, 0.998097349, 0.043619387, 0.14904319641163957
2.53521, 7.5, 0.001218203308722143, 0.043854924, 0.990474461, 0.130526192, 0.12843525256160948
7.60563, 7.5, 0.001218203308722143, 0.131221549, 0.982722656, 0.130526192, 0.12587395093431655
12.67606, 7.5, 0.001218203308722143, 0.217561187, 0.967279713, 0.130526192, 0.12435755344124542
17.74648, 7.5, 0.001218203308722143, 0.302198113, 0.944266495, 0.130526192, 0.12376332667275754
22.8169, 7.5, 0.001218203308722143, 0.38446993, 0.913863111, 0.130526192, 0.12397704009536797
27.88732, 7.5, 0.001218203308722143, 0.463732748, 0.87630751, 0.130526192, 0.12488807704446785
32.95775, 7.5, 0.001218203308722143, 0.539366228, 0.831893614, 0.130526192, 0.1263862941680163
38.02817, 7.5, 0.001218203308722143, 0.610778437, 0.780969022, 0.130526192, 0.12836036900783998
43.09859, 7.5, 0.001218203308722143, 0.677410476, 0.72393229, 0.130526192, 0.13069737648678575
48.16901, 7.5, 0.001218203308722143, 0.73874086, 0.661229805, 0.130526192, 0.1332833486686109
53.23944, 7.5, 0.001218203308722143, 0.794289595, 0.593352301, 0.130526192, 0.1360045904410856
58.30986, 7.5, 0.001218203308722143, 0.843621937, 0.52083101, 0.130526192, 0.13874954306299253
63.38028, 7.5, 0.001218203308722143, 0.886351793, 0.444233511, 0.130526192, 0.14141100637232362
68.4507, 7.5, 0.001218203308722143, 0.922144745, 0.364159282, 0.130526192, 0.14388854857051023
73.52113, 7.5, 0.001218203308722143, 0.950720664, 0.281235012, 0.130526192, 0.14609095008825507
78.59155, 7.5, 0.001218203308722143, 0.971855905, 0.196109698, 0.130526192, 0.14793854551068994
83.66197, 7.5, 0.001218203308722143, 0.985385055, 0.109449559, 0.130526192, 0.1493653453511903
88.73239, 7.5, 0.001218203308722143, 0.991202232, 0.02193283, 0.130526192, 0.1503208380470044
93.80282, 7.5, 0.001218203308722143, 0.989261907, -0.065755554, 0.130526192, 0.15077139219109972
98.87324, 7.5, 0.001218203308722143, 0.979579266, -0.152929312, 0.130526192, 0.15070119963053186
103.94366, 7.5, 0.001218203308722143, 0.96223009, -0.23890619, 0.130526192, 0.15011272108697146
109.01408, 7.5, 0.001218203308722143, 0.937350158, -0.323013304, 0.130526192, 0.1490266166989489
114.08451, 7.5, 0.001218203308722143, 0.90513419, -0.4045924, 0.130526192, 0.14748116420515808
119.15493, 7.5, 0.001218203308722143, 0.865834321, -0.483005013, 0.130526192, 0.14553118789020084
124.22535, 7.5, 0.001218203308722143, 0.819758123, -0.557637456, 0.130526192, 0.14324654228061826
129.29577, 7.5, 0.001218203308722143, 0.767266207, -0.62790563, 0.130526192, 0.14071021556913102
134.3662, 7.5, 0.001218203308722143, 0.708769393, -0.693259591, 0.130526192, 0.1380161381361445
139.43662, 7.5, 0.001218203308722143, 0.644725497, -0.753187856, 0.130526192, 0.13526680088330506
144.50704, 7.5, 0.001218203308722143, 0.57563575, -0.807221405, 0.130526192, 0.1325708064328398
149.57746, 7.5, 0.001218203308722143, 0.502040872, -0.854937352, 0.130526192, 0.1300404939219214
154.64789, 7.5, 0.001218203308722143, 0.424516845, -0.895962255, 0.130526192, 0.127789795580871
159.71831, 7.5, 0.001218203308722143, 0.343670397, -0.929975038, 0.130526192, 0.12593250098058992
164.78873, 7.5, 0.001218203308722143, 0.260134262, -0.956709506, 0.130526192, 0.12458112314363225
169.85915, 7.5, 0.001218203308722143, 0.174562224, -0.975956425, 0.130526192, 0.12384657974937126
174.92958, 7.5, 0.001218203308722143, 0.087624001, -0.987565161, 0.130526192, 0.12383892189302657
180.0, 7.5, 0.001218203308722143, 0.0, -0.991444861, 0.130526192, 0.12466936037441423
185.07042, 7.5, 0.001218203308722143, -0.087624001, -0.987565161, 0.130526192, 0.12645385073366322
190.14085, 7.5, 0.001218203308722143, -0.174562224, -0.975956425, 0.130526192, 0.1293184937863426
195.21127, 7.5, 0.001218203308722143, -0.260134262, -0.956709506, 0.130526192, 0.13340697016747935
200.28169, 7.5, 0.001218203308722143, -0.343670397, -0.929975038, 0.130526192, 0.13889012232780498
205.35211, 7.5, 0.001218203308722143, -0.424516845, -0.895962255, 0.130526192, 0.1459775670609291
210.42254, 7.5, 0.001218203308722143, -0.502040872, -0.854937352, 0.130526192, 0.15493076523814983
215.49296, 7.5, 0.001218203308722143, -0.57563575, -0.807221405, 0.130526192, 0.16607612406016306
220.56338, 7.5, 0.001218203308722143, -0.644725497, -0.753187856, 0.130526192, 0.1798151870780249
225.6338, 7.5, 0.001218203308722143, -0.708769393, -0.693259591, 0.130526192, 0.19662635818011154
230.70423, 7.5, 0.001218203308722143, -0.767266207, -0.62790563, 0.130526192, 0.217048324916455
235.77465, 7.5, 0.001218203308722143, -0.819758123, -0.557637456, 0.130526192, 0.24162876703602607
240.84507, 7.5, 0.001218203308722143, -0.865834321, -0.483005013, 0.130526192, 0.2708129535536075
245.91549, 7.5, 0.001218203308722143, -0.90513419, -0.4045924, 0.130526192, 0.3047376628389416
250.98592, 7.5, 0.001218203308722143, -0.937350158, -0.323013304, 0.130526192, 0.34289561960641857
256.05634, 7.5, 0.001218203308722143, -0.96223009, -0.23890619, 0.130526192, 0.3836691108351104
261.12676, 7.5, 0.001218203308722143, -0.979579266, -0.152929312, 0.130526192, 0.42384605919642854
266.19718, 7.5, 0.001218203308722143, -0.989261907, -0.065755554, 0.130526192, 0.4584661683140085
271.26761, 7.5, 0.001218203308722143, -0.991202232, 0.02193283, 0.130526192, 0.4815771662399054
276.33803, 7.5, 0.001218203308722143, -0.985385055, 0.109449559, 0.130526192, 0.4882241552339816
281.40845, 7.5, 0.001218203308722143, -0.971855905, 0.196109698, 0.130526192, 0.4768245949321702
286.47887, 7.5, 0.001218203308722143, -0.950720664, 0.281235012, 0.130526192, 0.450048454281617
291.5493, 7.5, 0.001218203308722143, -0.922144745, 0.364159282, 0.130526192, 0.4133662840910503
296.61972, 7.5, 0.001218203308722143, -0.886351793, 0.444233511, 0.130526192, 0.3726106792537489
301.69014, 7.5, 0.001218203308722143, -0.843621937, 0.52083101, 0.130526192, 0.3322977437423193
306.76056, 7.5, 0.001218203308722143, -0.794289595, 0.593352301, 0.130526192, 0.2951733445158067
311.83099, 7.5, 0.001218203308722143, -0.73874086, 0.661229805, 0.130526192, 0.26250624435802034
316.90141, 7.5, 0.001218203308722143, -0.677410476, 0.72393229, 0.130526192, 0.2345896755982951
321.97183, 7.5, 0.001218203308722143, -0.610778437, 0.780969022, 0.130526192, 0.21117691955358847
327.04225, 7.5, 0.001218203308722143, -0.539366228, 0.831893614, 0.130526192, 0.19177958025797556
332.11268, 7.5, 0.001218203308722143, -0.463732748, 0.87630751, 0.130526192, 0.1758445029536211
337.1831, 7.5, 0.001218203308722143, -0.38446993, 0.913863111, 0.130526192, 0.1628459709161228
342.25352, 7.5, 0.001218203308722143, -0.302198113, 0.944266495, 0.130526192, 0.1523255875675467
347.32394, 7.5, 0.001218203308722143, -0.217561187, 0.967279713, 0.130526192, 0.14390264523657045
352.39437, 7.5, 0.001218203308722143, -0.131221549, 0.982722656, 0.130526192, 0.13726937572177572
357.46479, 7.5, 0.001218203308722143, -0.043854924, 0.990474461, 0.130526192, 0.13217956568653877
2.57143, 12.5, 0.0012167266776512914, 0.043801355, 0.975312942, 0.216439614, 0.1061244876319761
7.71429, 12.5, 0.0012167266776512914, 0.131051401, 0.967460296, 0.216439614, 0.10345326013803273
12.85714, 12.5, 0.0012167266776512914, 0.217246299, 0.951818228, 0.216439614, 0.10170772695122096
18.0, 12.5, 0.0012167266776512914, 0.301692058, 0.928512679, 0.216439614, 0.10076937240065909
23.14286, 12.5, 0.0012167266776512914, 0.383708769, 0.897731293, 0.216439614, 0.10053193846920092
28.28571, 12.5, 0.0012167266776512914, 0.462636083, 0.859721902, 0.216439614, 0.10089588571523497
33.42857, 12.5, 0.0012167266776512914, 0.537838523, 0.814790535, 0.216439614, 0.10176474641423551
38.57143, 12.5, 0.0012167266776512914, 0.608710604, 0.763298955, 0.216439614, 0.10304302919272317
43.71429, 12.5, 0.0012167266776512914, 0.674681705, 0.70566174, 0.216439614, 0.1046353690089763
48.85714, 12.5, 0.0012167266776512914, 0.735220665, 0.642342951, 0.216439614, 0.10644665215755666
54.0, 12.5, 0.0012167266776512914, 0.789840061, 0.573852395, 0.216439614, 0.10838287887107423
59.14286, 12.5, 0.0012167266776512914, 0.83810013, 0.500741517, 0.216439614, 0.11035255489261794
64.28571, 12.5, 0.0012167266776512914, 0.879612308, 0.423598962, 0.216439614, 0.11226842833753772
69.42857, 12.5, 0.0012167266776512914, 0.914042366, 0.343045838, 0.216439614, 0.11404941006383862
74.57143, 12.5, 0.0012167266776512914, 0.941113092, 0.25973071, 0.216439614, 0.1156225355743652
79.71429, 12.5, 0.0012167266776512914, 0.960606529, 0.174324383, 0.216439614, 0.11692484506461721
84.85714, 12.5, 0.0012167266776512914, 0.972365726, 0.087514499, 0.216439614, 0.11790507634119941
90.0, 12.5, 0.0012167266776512914, 0.976296007, 0.0, 0.216439614, 0.11852508350870887
95.14286, 12.5, 0.0012167266776512914, 0.972365726, -0.087514499, 0.216439614, 0.1187609128586944
100.28571, 12.5, 0.0012167266776512914, 0.960606529, -0.174324383, 0.216439614, 0.1186034863176888
105.42857, 12.5, 0.0012167266776512914, 0.941113092, -0.25973071, 0.216439614, 0.11805886192834639
110.57143, 12.5, 0.0012167266776512914, 0.914042366, -0.343045838, 0.216439614, 0.11714805993660045
115.71429, 12.5, 0.0012167266776512914, 0.879612308, -0.423598962, 0.216439614, 0.11590646210144519
120.85714, 12.5, 0.0012167266776512914, 0.83810013, -0.500741517, 0.216439614, 0.11438281092801343
126.0, 12.5, 0.0012167266776512914, 0.789840061, -0.573852395, 0.216439614, 0.11263785465117748
131.14286, 12.5, 0.0012167266776512914, 0.735220665, -0.642342951, 0.216439614, 0.11074270277867135
136.28571, 12.5, 0.0012167266776512914, 0.674681705, -0.70566174, 0.216439614, 0.10877697562289365
141.42857, 12.5, 0.0012167266776512914, 0.608710604, -0.763298955, 0.216439614, 0.10682684948045278
146.57143, 12.5, 0.0012167266776512914, 0.537838523, -0.814790535, 0.216439614, 0.1049831172056169
151.71429, 12.5, 0.0012167266776512914, 0.462636083, -0.859721902, 0.216439614, 0.10333940236550626
156.85714, 12.5, 0.0012167266776512914, 0.383708769, -0.897731293, 0.216439614, 0.10199068465950234
162.0, 12.5, 0.0012167266776512914, 0.301692058, -0.928512679, 0.216439614, 0.1010323156909408
167.14286, 12.5, 0.0012167266776512914, 0.217246299, -0.951818228, 0.216439614, 0.10055972844196051
172.28571, 12.5, 0.0012167266776512914, 0.131051401, -0.967460296, 0.216439614, 0.10066907178516481
177.42857, 12.5, 0.0012167266776512914, 0.043801355, -0.975312942, 0.216439614, 0.10145903347449546
182.57143, 12.5, 0.0012167266776512914, -0.043801355, -0.975312942, 0.216439614, 0.10303415050140069
187.71429, 12.5, 0.0012167266776512914, -0.131051401, -0.967460296, 0.216439614, 0.10550994109250698
192.85714, 12.5, 0.0012167266776512914, -0.217246299, -0.951818228, 0.216439614, 0.10902021938626365
198.0, 12.5, 0.0012167266776512914, -0.301692058, -0.928512679, 0.216439614, 0.1137269534649548
203.14286, 12.5, 0.0012167266776512914, -0.383708769, -0.897731293, 0.216439614, 0.11983296293469356
208.28571, 12.5, 0.0012167266776512914, -0.462636083, -0.859721902, 0.216439614, 0.1275975526137962
213.42857, 12.5, 0.0012167266776512914, -0.537838523, -0.814790535, 0.216439614, 0.13735471118036338
218.57143, 12.5, 0.0012167266776512914, -0.608710604, -0.763298955, 0.216439614, 0.1495325234864548
223.71429, 12.5, 0.0012167266776512914, -0.674681705, -0.70566174, 0.216439614, 0.16467051102281488
228.85714, 12.5, 0.0012167266776512914, -0.735220665, -0.642342951, 0.216439614, 0.18342794692120692
234.0, 12.5, 0.0012167266776512914, -0.789840061, -0.573852395, 0.216439614, 0.20656947092893416
