
# azimuth[deg], altitude[deg], patchArea, vector.x, vector.y, vector.z, radiance[W/m2]
2.5, 2.5, 0.001210496427050808, 0.043577871, 0.998097349, 0.043619387, 0.28458076314974695
7.5, 2.5, 0.001210496427050808, 0.13040196, 0.990501226, 0.043619387, 0.2825038020831765
12.5, 2.5, 0.001210496427050808, 0.216233611, 0.97536679, 0.043619387, 0.28106146691205597
17.5, 2.5, 0.001210496427050808, 0.300419594, 0.952809224, 0.043619387, 0.2803266104852188
22.5, 2.5, 0.001210496427050808, 0.382319203, 0.923000204, 0.043619387, 0.280352210053169
27.5, 2.5, 0.001210496427050808, 0.461309131, 0.886166595, 0.043619387, 0.28116965228577306
32.5, 2.5, 0.001210496427050808, 0.536788218, 0.842588724, 0.043619387, 0.28278762907885846
37.5, 2.5, 0.001210496427050808, 0.608182023, 0.792598244, 0.043619387, 0.28519165800313245
42.5, 2.5, 0.001210496427050808, 0.674947195, 0.736575612, 0.043619387, 0.28834421977326125
47.5, 2.5, 0.001210496427050808, 0.736575612, 0.674947195, 0.043619387, 0.29218548635831093
52.5, 2.5, 0.001210496427050808, 0.792598244, 0.608182023, 0.043619387, 0.2966345995141044
57.5, 2.5, 0.001210496427050808, 0.842588724, 0.536788218, 0.043619387, 0.301591452739285
62.5, 2.5, 0.001210496427050808, 0.886166595, 0.461309131, 0.043619387, 0.30693893150645396
67.5, 2.5, 0.001210496427050808, 0.923000204, 0.382319203, 0.043619387, 0.31254557731496485
72.5, 2.5, 0.001210496427050808, 0.952809224, 0.300419594, 0.043619387, 0.3182686586111322
77.5, 2.5, 0.001210496427050808, 0.97536679, 0.216233611, 0.043619387, 0.32395765085026756
82.5, 2.5, 0.001210496427050808, 0.990501226, 0.13040196, 0.043619387, 0.3294581406595673
87.5, 2.5, 0.001210496427050808, 0.998097349, 0.043577871, 0.043619387, 0.33461616475340294
92.5, 2.5, 0.001210496427050808, 0.998097349, -0.043577871, 0.043619387, 0.33928296298445804
97.5, 2.5, 0.001210496427050808, 0.990501226, -0.13040196, 0.043619387, 0.34332006136471227
102.5, 2.5, 0.001210496427050808, 0.97536679, -0.216233611, 0.043619387, 0.34660450899858847
107.5, 2.5, 0.001210496427050808, 0.952809224, -0.300419594, 0.043619387, 0.3490339888083529
112.5, 2.5, 0.001210496427050808, 0.923000204, -0.382319203, 0.043619387, 0.35053143298672307
117.5, 2.5, 0.001210496427050808, 0.886166595, -0.461309131, 0.043619387, 0.351048732040924
122.5, 2.5, 0.001210496427050808, 0.842588724, -0.536788218, 0.043619387, 0.3505691562311528
127.5, 2.5, 0.001210496427050808, 0.792598244, -0.608182023, 0.043619387, 0.34910821723204344
