
# azimuth[deg], altitude[deg], patchArea, vector.x, vector.y, vector.z, radiance[W/m2]
2.5, 2.5, 0.001210496427050808, 0.043577871, 0.998097349, 0.043619387, 0.13473721682339115
7.5, 2.5, 0.001210496427050808, 0.13040196, 0.990501226, 0.043619387, 0.14564390506724637
12.5, 2.5, 0.001210496427050808, 0.216233611, 0.97536679, 0.043619387, 0.15925952465953672
17.5, 2.5, 0.001210496427050808, 0.300419594, 0.952809224, 0.043619387, 0.17620335243411742
22.5, 2.5, 0.001210496427050808, 0.382319203, 0.923000204, 0.043619387, 0.19723889673240738
27.5, 2.5, 0.001210496427050808, 0.461309131, 0.886166595, 0.043619387, 0.22329879156310323
32.5, 2.5, 0.001210496427050808, 0.536788218, 0.842588724, 0.043619387, 0.2555045860928784
37.5, 2.5, 0.001210496427050808, 0.608182023, 0.792598244, 0.043619387, 0.295169035604555
42.5, 2.5, 0.001210496427050808, 0.674947195, 0.736575612, 0.043619387, 0.3437525267469839
47.5, 2.5, 0.001210496427050808, 0.736575612, 0.674947195, 0.043619387, 0.4027076009283395
52.5, 2.5, 0.001210496427050808, 0.792598244, 0.608182023, 0.043619387, 0.47305303516510183
57.5, 2.5, 0.001210496427050808, 0.842588724, 0.536788218, 0.043619387, 0.5542879786686908
62.5, 2.5, 0.001210496427050808, 0.886166595, 0.461309131, 0.043619387, 0.6417345958878579
67.5, 2.5, 0.001210496427050808, 0.923000204, 0.382319203, 0.043619387, 0.7209365573600427
72.5, 2.5, 0.001210496427050808, 0.952809224, 0.300419594, 0.043619387, 0.7627297010364955
77.5, 2.5, 0.001210496427050808, 0.97536679, 0.216233611, 0.043619387, 0.7419651525410441
82.5, 2.5, 0.001210496427050808, 0.990501226, 0.13040196, 0.043619387, 0.6721458928734709
87.5, 2.5, 0.001210496427050808, 0.998097349, 0.043577871, 0.043619387, 0.5852410404289479
92.5, 2.5, 0.001210496427050808, 0.998097349, -0.043577871, 0.043619387, 0.500900269650181
97.5, 2.5, 0.001210496427050808, 0.990501226, -0.13040196, 0.043619387, 0.4264756526415109
102.5, 2.5, 0.001210496427050808, 0.97536679, -0.216233611, 0.043619387, 0.3635280237278736
107.5, 2.5, 0.001210496427050808, 0.952809224, -0.300419594, 0.043619387, 0.31140148547113367
112.5, 2.5, 0.001210496427050808, 0.923000204, -0.382319203, 0.043619387, 0.2687270293634004
117.5, 2.5, 0.001210496427050808, 0.886166595, -0.461309131, 0.043619387, 0.2340200138429509
122.5, 2.5, 0.001210496427050808, 0.842588724, -0.536788218, 0.043619387, 0.20590618936971244
127.5, 2.5, 0.001210496427050808, 0.792598244, -0.608182023, 0.043619387, 0.1831945151640997
132.5, 2.5, 0.001210496427050808, 0.736575612, -0.674947195, 0.043619387, 0.16488668622543892
137.5, 2.5, 0.001210496427050808, 0.674947195, -0.736575612, 0.043619387, 0.1501616049791133
142.5, 2.5, 0.001210496427050808, 0.608182023, -0.792598244, 0.043619387, 0.13835144316132916
147.5, 2.5, 0.001210496427050808, 0.536788218, -0.842588724, 0.043619387, 0.12891654308098477
152.5, 2.5, 0.001210496427050808, 0.461309131, -0.886166595, 0.043619387, 0.12142218104838536
157.5, 2.5, 0.001210496427050808, 0.382319203, -0.923000204, 0.043619387, 0.115518280587957
162.5, 2.5, 0.001210496427050808, 0.300419594, -0.952809224, 0.043619387, 0.11092228086805823
167.5, 2.5, 0.001210496427050808, 0.216233611, -0.97536679, 0.043619387, 0.10740498000436766
172.5, 2.5, 0.001210496427050808, 0.13040196, -0.990501226, 0.043619387, 0.10477902377740642
177.5, 2.5, 0.001210496427050808, 0.043577871, -0.998097349, 0.043619387, 0.10288967305319419
182.5, 2.5, 0.001210496427050808, -0.043577871, -0.998097349, 0.043619387, 0.10160749670167732
187.5, 2.5, 0.001210496427050808, -0.13040196, -0.990501226, 0.043619387, 0.10082267096557175
192.5, 2.5, 0.001210496427050808, -0.216233611, -0.97536679, 0.043619387, 0.10044060639300517
197.5, 2.5, 0.001210496427050808, -0.300419594, -0.952809224, 0.043619387, 0.10037866279066535
202.5, 2.5, 0.001210496427050808, -0.382319203, -0.923000204, 0.043619387, 0.10056374835898511
207.5, 2.5, 0.001210496427050808, -0.461309131, -0.886166595, 0.043619387, 0.10093063046829104
212.5, 2.5, 0.001210496427050808, -0.536788218, -0.842588724, 0.043619387, 0.10142081273724975
217.5, 2.5, 0.001210496427050808, -0.608182023, -0.792598244, 0.043619387, 0.10198185715354964
222.5, 2.5, 0.001210496427050808, -0.674947195, -0.736575612, 0.043619387, 0.10256705249774764
227.5, 2.5, 0.001210496427050808, -0.736575612, -0.674947195, 0.043619387, 0.10313535362242145
232.5, 2.5, 0.001210496427050808, -0.792598244, -0.608182023, 0.043619387, 0.10365154309550943
237.5, 2.5, 0.001210496427050808, -0.842588724, -0.536788218, 0.043619387, 0.10408659670225931
242.5, 2.5, 0.001210496427050808, -0.886166595, -0.461309131, 0.043619387, 0.10441823915552068
247.5, 2.5, 0.001210496427050808, -0.923000204, -0.382319203, 0.043619387, 0.10463151947640945
252.5, 2.5, 0.001210496427050808, -0.952809224, -0.300419594, 0.043619387, 0.10471867135584154
257.5, 2.5, 0.001210496427050808, -0.97536679, -0.216233611, 0.043619387, 0.10467729835653
262.5, 2.5, 0.001210496427050808, -0.990501226, -0.13040196, 0.043619387, 0.10450846268835631
267.5, 2.5, 0.001210496427050808, -0.998097349, -0.043577871, 0.043619387, 0.10421772488131377
272.5, 2.5, 0.001210496427050808, -0.998097349, 0.043577871, 0.043619387, 0.10381738111104719
277.5, 2.5, 0.001210496427050808, -0.990501226, 0.13040196, 0.043619387, 0.1033271462603685
282.5, 2.5, 0.001210496427050808, -0.97536679, 0.216233611, 0.043619387, 0.10277370846715526
287.5, 2.5, 0.001210496427050808, -0.952809224, 0.300419594, 0.043619387, 0.10219012795592024
292.5, 2.5, 0.001210496427050808, -0.923000204, 0.382319203, 0.043619387, 0.10161539985192843
297.5, 2.5, 0.001210496427050808, -0.886166595, 0.461309131, 0.043619387, 0.10109421909563149
302.5, 2.5, 0.001210496427050808, -0.842588724, 0.536788218, 0.043619387, 0.10067695781951586
307.5, 2.5, 0.001210496427050808, -0.792598244, 0.608182023, 0.043619387, 0.10041989292205561
312.5, 2.5, 0.001210496427050808, -0.736575612, 0.674947195, 0.043619387, 0.1003857502244113
317.5, 2.5, 0.001210496427050808, -0.674947195, 0.736575612, 0.043619387, 0.10064465587480703
322.5, 2.5, 0.001210496427050808, -0.608182023, 0.792598244, 0.043619387, 0.10127560814907534
327.5, 2.5, 0.001210496427050808, -0.536788218, 0.842588724, 0.043619387, 0.10236860610421698
332.5, 2.5, 0.001210496427050808, -0.461309131, 0.886166595, 0.043619387, 0.1040275974890391
337.5, 2.5, 0.001210496427050808, -0.382319203, 0.923000204, 0.043619387, 0.10637443807736233
342.5, 2.5, 0.001210496427050808, -0.300419594, 0.952809224, 0.043619387, 0.1095540887397511
347.5, 2.5, 0.001210496427050808, -0.216233611, 0.97536679, 0.043619387, 0.11374131480306289
352.5, 2.5, 0.001210496427050808, -0.13040196, 0.990501226, 0.043619387, 0.11914919263413018
357.5, 2.5, 0.001210496427050808, -0.043577871, 0.998097349, 0.043619387, 0.12603976584570722
2.53521, 7.5, 0.001218203308722143, 0.043854924, 0.990474461, 0.130526192, 0.1370333555631569
7.60563, 7.5, 0.001218203308722143, 0.131221549, 0.982722656, 0.130526192, 0.14870832996239827
12.67606, 7.5, 0.001218203308722143, 0.217561187, 0.967279713, 0.130526192, 0.163353047200666
17.74648, 7.5, 0.001218203308722143, 0.302198113, 0.944266495, 0.130526192, 0.18168452358448717
22.8169, 7.5, 0.001218203308722143, 0.38446993, 0.913863111, 0.130526192, 0.20460487385043163
27.88732, 7.5, 0.001218203308722143, 0.463732748, 0.87630751, 0.130526192, 0.23324602201604655
32.95775, 7.5, 0.001218203308722143, 0.539366228, 0.831893614, 0.130526192, 0.2690210547589962
38.02817, 7.5, 0.001218203308722143, 0.610778437, 0.780969022, 0.130526192, 0.3136785173562688
43.09859, 7.5, 0.001218203308722143, 0.677410476, 0.72393229, 0.130526192, 0.3693475901118391
48.16901, 7.5, 0.001218203308722143, 0.73874086, 0.661229805, 0.130526192, 0.43853854161760497
53.23944, 7.5, 0.001218203308722143, 0.794289595, 0.593352301, 0.130526192, 0.5239903930964964
58.30986, 7.5, 0.001218203308722143, 0.843621937, 0.52083101, 0.130526192, 0.6280033092087881
63.38028, 7.5, 0.001218203308722143, 0.886351793, 0.444233511, 0.130526192, 0.7498368325358942
68.4507, 7.5, 0.001218203308722143, 0.922144745, 0.364159282, 0.130526192, 0.8747803962824121
73.52113, 7.5, 0.001218203308722143, 0.950720664, 0.281235012, 0.130526192, 0.9381474521436343
78.59155, 7.5, 0.001218203308722143, 0.971855905, 0.196109698, 0.130526192, 0.8690233816739785
83.66197, 7.5, 0.001218203308722143, 0.985385055, 0.109449559, 0.130526192, 0.7433139778389085
88.73239, 7.5, 0.001218203308722143, 0.991202232, 0.02193283, 0.130526192, 0.6222412452333527
93.80282, 7.5, 0.001218203308722143, 0.989261907, -0.065755554, 0.130526192, 0.5192025709856256
98.87324, 7.5, 0.001218203308722143, 0.979579266, -0.152929312, 0.130526192, 0.4346437298152421
103.94366, 7.5, 0.001218203308722143, 0.96223009, -0.23890619, 0.130526192, 0.3662072875630874
109.01408, 7.5, 0.001218203308722143, 0.937350158, -0.323013304, 0.130526192, 0.3111568837063296
114.08451, 7.5, 0.001218203308722143, 0.90513419, -0.4045924, 0.130526192, 0.26700006413966587
119.15493, 7.5, 0.001218203308722143, 0.865834321, -0.483005013, 0.130526192, 0.23162768249337753
124.22535, 7.5, 0.001218203308722143, 0.819758123, -0.557637456, 0.130526192, 0.20330953903036642
129.29577, 7.5, 0.001218203308722143, 0.767266207, -0.62790563, 0.130526192, 0.18064818731730775
134.3662, 7.5, 0.001218203308722143, 0.708769393, -0.693259591, 0.130526192, 0.16252460374338204
139.43662, 7.5, 0.001218203308722143, 0.644725497, -0.753187856, 0.130526192, 0.14804712262939174
144.50704, 7.5, 0.001218203308722143, 0.57563575, -0.807221405, 0.130526192, 0.1365070944928844
149.57746, 7.5, 0.001218203308722143, 0.502040872, -0.854937352, 0.130526192, 0.12734177540421854
154.64789, 7.5, 0.001218203308722143, 0.424516845, -0.895962255, 0.130526192, 0.12010388646209616
159.71831, 7.5, 0.001218203308722143, 0.343670397, -0.929975038, 0.130526192, 0.11443695565078071
164.78873, 7.5, 0.001218203308722143, 0.260134262, -0.956709506, 0.130526192, 0.11005552307306526
169.85915, 7.5, 0.001218203308722143, 0.174562224, -0.975956425, 0.130526192, 0.10672937081151389
174.92958, 7.5, 0.001218203308722143, 0.087624001, -0.987565161, 0.130526192, 0.10427105281186523
180.0, 7.5, 0.001218203308722143, 0.0, -0.991444861, 0.130526192, 0.10252611574449677
185.07042, 7.5, 0.001218203308722143, -0.087624001, -0.987565161, 0.130526192, 0.10136550614487375
