

# azimuth[deg], altitude[deg], patchArea, vector.x, vector.y, vector.z, radiance[W/m2]
2.5, 2.5, 0.001210496427050808, 0.043577871, 0.998097349, 0.043619387, 0.21684620657177656
7.5, 2.5, 0.001210496427050808, 0.13040196, 0.990501226, 0.043619387, 0.21703054592080115
12.5, 2.5, 0.001210496427050808, 0.216233611, 0.97536679, 0.043619387, 0.21811856107440897
17.5, 2.5, 0.001210496427050808, 0.300419594, 0.952809224, 0.043619387, 0.22000033280983025
22.5, 2.5, 0.001210496427050808, 0.382319203, 0.923000204, 0.043619387, 0.22255443710007042
27.5, 2.5, 0.001210496427050808, 0.461309131, 0.886166595, 0.043619387, 0.2256496823559179
32.5, 2.5, 0.001210496427050808, 0.536788218, 0.842588724, 0.043619387, 0.2291473894573226
37.5, 2.5, 0.001210496427050808, 0.608182023, 0.792598244, 0.043619387, 0.23290415153596547
42.5, 2.5, 0.001210496427050808, 0.674947195, 0.736575612, 0.043619387, 0.23677497686863577
47.5, 2.5, 0.001210496427050808, 0.736575612, 0.674947195, 0.043619387, 0.2406166965866292
52.5, 2.5, 0.001210496427050808, 0.792598244, 0.608182023, 0.043619387, 0.2442915067714495
57.5, 2.5, 0.001210496427050808, 0.842588724, 0.536788218, 0.043619387, 0.24767051003963736
62.5, 2.5, 0.001210496427050808, 0.886166595, 0.461309131, 0.043619387, 0.2506371235239738
67.5, 2.5, 0.001210496427050808, 0.923000204, 0.382319203, 0.043619387, 0.25309022716770274
72.5, 2.5, 0.001210496427050808, 0.952809224, 0.300419594, 0.043619387, 0.25494693761202586
77.5, 2.5, 0.001210496427050808, 0.97536679, 0.216233611, 0.043619387, 0.25614490795130546
82.5, 2.5, 0.001210496427050808, 0.990501226, 0.13040196, 0.043619387, 0.256644071594597
87.5, 2.5, 0.001210496427050808, 0.998097349, 0.043577871, 0.043619387, 0.2564277687692118
92.5, 2.5, 0.001210496427050808, 0.998097349, -0.043577871, 0.043619387, 0.25550321619949373
97.5, 2.5, 0.001210496427050808, 0.990501226, -0.13040196, 0.043619387, 0.2539013035600033
102.5, 2.5, 0.001210496427050808, 0.97536679, -0.216233611, 0.043619387, 0.2516757238069024
107.5, 2.5, 0.001210496427050808, 0.952809224, -0.300419594, 0.043619387, 0.24890146780636155
112.5, 2.5, 0.001210496427050808, 0.923000204, -0.382319203, 0.043619387, 0.24567273617525082
117.5, 2.5, 0.001210496427050808, 0.886166595, -0.461309131, 0.043619387, 0.24210034229592742
122.5, 2.5, 0.001210496427050808, 0.842588724, -0.536788218, 0.043619387, 0.2383086994313424
127.5, 2.5, 0.001210496427050808, 0.792598244, -0.608182023, 0.043619387, 0.23443250111490543
132.5, 2.5, 0.001210496427050808, 0.736575612, -0.674947195, 0.043619387, 0.23061321687378164
137.5, 2.5, 0.001210496427050808, 0.674947195, -0.736575612, 0.043619387, 0.22699553417217036
142.5, 2.5, 0.001210496427050808, 0.608182023, -0.792598244, 0.043619387, 0.2237238814414939
147.5, 2.5, 0.001210496427050808, 0.536788218, -0.842588724, 0.043619387, 0.22093916522830467
152.5, 2.5, 0.001210496427050808, 0.461309131, -0.886166595, 0.043619387, 0.21877584558749186
