
# azimuth[deg], altitude[deg], patchArea, vector.x, vector.y, vector.z, radiance[W/m2]
2.5, 2.5, 0.001210496427050808, 0.043577871, 0.998097349, 0.043619387, 0.28055404656246496
7.5, 2.5, 0.001210496427050808, 0.13040196, 0.990501226, 0.043619387, 0.278807535574018
12.5, 2.5, 0.001210496427050808, 0.216233611, 0.97536679, 0.043619387, 0.2772493857359267
17.5, 2.5, 0.001210496427050808, 0.300419594, 0.952809224, 0.043619387, 0.27594484139534553
22.5, 2.5, 0.001210496427050808, 0.382319203, 0.923000204, 0.043619387, 0.2749526413455515
27.5, 2.5, 0.001210496427050808, 0.461309131, 0.886166595, 0.043619387, 0.2743231380371593
32.5, 2.5, 0.001210496427050808, 0.536788218, 0.842588724, 0.043619387, 0.2740966588628904
37.5, 2.5, 0.001210496427050808, 0.608182023, 0.792598244, 0.043619387, 0.2743021561044155
42.5, 2.5, 0.001210496427050808, 0.674947195, 0.736575612, 0.043619387, 0.2749561827194299
47.5, 2.5, 0.001210496427050808, 0.736575612, 0.674947195, 0.043619387, 0.2760622208567847
52.5, 2.5, 0.001210496427050808, 0.792598244, 0.608182023, 0.043619387, 0.27761037933680954
57.5, 2.5, 0.001210496427050808, 0.842588724, 0.536788218, 0.043619387, 0.2795774658906949
62.5, 2.5, 0.001210496427050808, 0.886166595, 0.461309131, 0.043619387, 0.28192743028412515
67.5, 2.5, 0.001210496427050808, 0.923000204, 0.382319203, 0.043619387, 0.2846121660500025
72.5, 2.5, 0.001210496427050808, 0.952809224, 0.300419594, 0.043619387, 0.2875726517474058
77.5, 2.5, 0.001210496427050808, 0.97536679, 0.216233611, 0.043619387, 0.29074040749518587
82.5, 2.5, 0.001210496427050808, 0.990501226, 0.13040196, 0.043619387, 0.2940392386693628
87.5, 2.5, 0.001210496427050808, 0.998097349, 0.043577871, 0.043619387, 0.2973872353500517
92.5, 2.5, 0.001210496427050808, 0.998097349, -0.043577871, 0.043619387, 0.3006989922270375
97.5, 2.5, 0.001210496427050808, 0.990501226, -0.13040196, 0.043619387, 0.3038880079104303
102.5, 2.5, 0.001210496427050808, 0.97536679, -0.216233611, 0.043619387, 0.3068692137978684
107.5, 2.5, 0.001210496427050808, 0.952809224, -0.300419594, 0.043619387, 0.30956157031503023
112.5, 2.5, 0.001210496427050808, 0.923000204, -0.382319203, 0.043619387, 0.31189065308227076
117.5, 2.5, 0.001210496427050808, 0.886166595, -0.461309131, 0.043619387, 0.31379113540043835
122.5, 2.5, 0.001210496427050808, 0.842588724, -0.536788218, 0.043619387, 0.3152090597790597
127.5, 2.5, 0.001210496427050808, 0.792598244, -0.608182023, 0.043619387, 0.3161037842117974
132.5, 2.5, 0.001210496427050808, 0.736575612, -0.674947195, 0.043619387, 0.31644949243018894
137.5, 2.5, 0.001210496427050808, 0.674947195, -0.736575612, 0.043619387, 0.3162361738057161
142.5, 2.5, 0.001210496427050808, 0.608182023, -0.792598244, 0.043619387, 0.31547000772925965
147.5, 2.5, 0.001210496427050808, 0.536788218, -0.842588724, 0.043619387, 0.3141731260464283
152.5, 2.5, 0.001210496427050808, 0.461309131, -0.886166595, 0.043619387, 0.3123827699356255
157.5, 2.5, 0.001210496427050808, 0.382319203, -0.923000204, 0.043619387, 0.31014989789548697
162.5, 2.5, 0.001210496427050808, 0.300419594, -0.952809224, 0.043619387, 0.3075373333323898
167.5, 2.5, 0.001210496427050808, 0.216233611, -0.97536679, 0.043619387, 0.30461755982428973
172.5, 2.5, 0.001210496427050808, 0.13040196, -0.990501226, 0.043619387, 0.3014702785960273
177.5, 2.5, 0.001210496427050808, 0.043577871, -0.998097349, 0.043619387, 0.29817983790970687
182.5, 2.5, 0.001210496427050808, -0.043577871, -0.998097349, 0.043619387, 0.294832631596138
187.5, 2.5, 0.001210496427050808, -0.13040196, -0.990501226, 0.043619387, 0.2915145480357712
192.5, 2.5, 0.001210496427050808, -0.216233611, -0.97536679, 0.043619387, 0.28830853518181426
197.5, 2.5, 0.001210496427050808, -0.300419594, -0.952809224, 0.043619387, 0.28529233408273164
202.5, 2.5, 0.001210496427050808, -0.382319203, -0.923000204, 0.043619387, 0.2825364237376507
207.5, 2.5, 0.001210496427050808, -0.461309131, -0.886166595, 0.043619387, 0.2801022137239862
212.5, 2.5, 0.001210496427050808, -0.536788218, -0.842588724, 0.043619387, 0.27804051683180847
217.5, 2.5, 0.001210496427050808, -0.608182023, -0.792598244, 0.043619387, 0.27639033061337087
222.5, 2.5, 0.001210496427050808, -0.674947195, -0.736575612, 0.043619387, 0.2751779531128575
227.5, 2.5, 0.001210496427050808, -0.736575612, -0.674947195, 0.043619387, 0.27441645322890207
232.5, 2.5, 0.001210496427050808, -0.792598244, -0.608182023, 0.043619387, 0.2741055097522072
237.5, 2.5, 0.001210496427050808, -0.842588724, -0.536788218, 0.043619387, 0.27423162507748594
242.5, 2.5, 0.001210496427050808, -0.886166595, -0.461309131, 0.043619387, 0.2747687101812473
247.5, 2.5, 0.001210496427050808, -0.923000204, -0.382319203, 0.043619387, 0.27567902714755355
252.5, 2.5, 0.001210496427050808, -0.952809224, -0.300419594, 0.043619387, 0.27691446487009197
257.5, 2.5, 0.001210496427050808, -0.97536679, -0.216233611, 0.043619387, 0.27841811313360204
262.5, 2.5, 0.001210496427050808, -0.990501226, -0.13040196, 0.043619387, 0.2801260906151826
267.5, 2.5, 0.001210496427050808, -0.998097349, -0.043577871, 0.043619387, 0.28196957390935556
272.5, 2.5, 0.001210496427050808, -0.998097349, 0.043577871, 0.043619387, 0.2838769678454469
277.5, 2.5, 0.001210496427050808, -0.990501226, 0.13040196, 0.043619387, 0.28577615241413384
282.5, 2.5, 0.001210496427050808, -0.97536679, 0.216233611, 0.043619387, 0.2875967387417337
287.5, 2.5, 0.001210496427050808, -0.952809224, 0.300419594, 0.043619387, 0.28927226584760646
292.5, 2.5, 0.001210496427050808, -0.923000204, 0.382319203, 0.043619387, 0.29074227141095604
297.5, 2.5, 0.001210496427050808, -0.886166595, 0.461309131, 0.043619387, 0.2919541734012546
302.5, 2.5, 0.001210496427050808, -0.842588724, 0.536788218, 0.043619387, 0.2928649050649529
307.5, 2.5, 0.001210496427050808, -0.792598244, 0.608182023, 0.043619387, 0.2934422532212436
312.5, 2.5, 0.001210496427050808, -0.736575612, 0.674947195, 0.043619387, 0.2936658588579415
317.5, 2.5, 0.001210496427050808, -0.674947195, 0.736575612, 0.043619387, 0.293527849345195
322.5, 2.5, 0.001210496427050808, -0.608182023, 0.792598244, 0.043619387, 0.29303308287259916
327.5, 2.5, 0.001210496427050808, -0.536788218, 0.842588724, 0.043619387, 0.292198997609548
332.5, 2.5, 0.001210496427050808, -0.461309131, 0.886166595, 0.043619387, 0.2910550702171973
337.5, 2.5, 0.001210496427050808, -0.382319203, 0.923000204, 0.043619387, 0.2896419003243994
342.5, 2.5, 0.001210496427050808, -0.300419594, 0.952809224, 0.043619387, 0.2880099490446907
347.5, 2.5, 0.001210496427050808, -0.216233611, 0.97536679, 0.043619387, 0.2862179701970372
352.5, 2.5, 0.001210496427050808, -0.13040196, 0.990501226, 0.043619387, 0.2843311822649202
357.5, 2.5, 0.001210496427050808, -0.043577871, 0.998097349, 0.043619387, 0.2824192369869721
2.53521, 7.5, 0.001218203308722143, 0.043854924, 0.990474461, 0.130526192, 0.22433457101157686
7.60563, 7.5, 0.001218203308722143, 0.131221549, 0.982722656, 0.130526192, 0.22397539604257147
12.67606, 7.5, 0.001218203308722143, 0.217561187, 0.967279713, 0.130526192, 0.22384506171149918
17.74648, 7.5, 0.001218203308722143, 0.302198113, 0.944266495, 0.130526192, 0.2239900684109191
22.8169, 7.5, 0.001218203308722143, 0.38446993, 0.913863111, 0.130526192, 0.2244509412513904
27.88732, 7.5, 0.001218203308722143, 0.463732748, 0.87630751, 0.130526192, 0.22526068533894486
32.95775, 7.5, 0.001218203308722143, 0.539366228, 0.831893614, 0.130526192, 0.22644345207875818
38.02817, 7.5, 0.001218203308722143, 0.610778437, 0.780969022, 0.130526192, 0.2280134544720993
43.09859, 7.5, 0.001218203308722143, 0.677410476, 0.72393229, 0.130526192, 0.2299741604990392
48.16901, 7.5, 0.001218203308722143, 0.73874086, 0.661229805, 0.130526192, 0.23231778422023439
53.23944, 7.5, 0.001218203308722143, 0.794289595, 0.593352301, 0.130526192, 0.23502508482216505
58.30986, 7.5, 0.001218203308722143, 0.843621937, 0.52083101, 0.130526192, 0.2380654751848161
63.38028, 7.5, 0.001218203308722143, 0.886351793, 0.444233511, 0.130526192, 0.24139743439244474
68.4507, 7.5, 0.001218203308722143, 0.922144745, 0.364159282, 0.130526192, 0.24496921355634588
73.52113, 7.5, 0.001218203308722143, 0.950720664, 0.281235012, 0.130526192, 0.24871982172650722
78.59155, 7.5, 0.001218203308722143, 0.971855905, 0.196109698, 0.130526192, 0.25258027842590774
83.66197, 7.5, 0.001218203308722143, 0.985385055, 0.109449559, 0.130526192, 0.2564751206800744
88.73239, 7.5, 0.001218203308722143, 0.991202232, 0.02193283, 0.130526192, 0.2603241537982733
93.80282, 7.5, 0.001218203308722143, 0.989261907, -0.065755554, 0.130526192, 0.26404443434748875
98.87324, 7.5, 0.001218203308722143, 0.979579266, -0.152929312, 0.130526192, 0.2675524681373688
103.94366, 7.5, 0.001218203308722143, 0.96223009, -0.23890619, 0.130526192, 0.2707665933013914
109.01408, 7.5, 0.001218203308722143, 0.937350158, -0.323013304, 0.130526192, 0.2736094976579686
114.08451, 7.5, 0.001218203308722143, 0.90513419, -0.4045924, 0.130526192, 0.2760107916205319
119.15493, 7.5, 0.001218203308722143, 0.865834321, -0.483005013, 0.130526192, 0.27790952698113996
124.22535, 7.5, 0.001218203308722143, 0.819758123, -0.557637456, 0.130526192, 0.2792565245463058
129.29577, 7.5, 0.001218203308722143, 0.767266207, -0.62790563, 0.130526192, 0.2800163578737626
134.3662, 7.5, 0.001218203308722143, 0.708769393, -0.693259591, 0.130526192, 0.28016884343728227
139.43662, 7.5, 0.001218203308722143, 0.644725497, -0.753187856, 0.130526192, 0.27970991325201877
144.50704, 7.5, 0.001218203308722143, 0.57563575, -0.807221405, 0.130526192, 0.27865179286492436
